id_caso	codigo_dane_municipio	municipio	departamento	agno	mes	dia	id_persona	sexo	etnia	ocupacion	calidad_victima	tipo_poblacion	militante_politico	grupo_armado	descripcion_grupo_armado	situacion_victima	edad
359909	05051	ARBOLETES	ANTIOQUIA	0000	00	00	401343	Mujer		Sin Informacion	Civil					Desconocida	
359910	52687	SAN LORENZO	NARIÑO	0000	00	00	401344	Mujer		Sin Informacion	Civil					Desconocida	
359911	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401345	Mujer		Sin Informacion	Civil					Desconocida	
359912	68235	EL CARMEN DE CHUCURI	SANTANDER	0000	00	00	401346	Mujer		Sin Informacion	Civil					Desconocida	
359913	18094	BELEN DE LOS ANDAQUIES	CAQUETA	0000	00	00	401347	Mujer		Sin Informacion	Civil					Desconocida	
359914	05001	MEDELLIN	ANTIOQUIA	0000	00	00	401348	Mujer		Sin Informacion	Civil					Desconocida	
359915	05670	SAN ROQUE	ANTIOQUIA	0000	00	00	401349	Mujer		Sin Informacion	Civil					Desconocida	
359916	50001	VILLAVICENCIO	META	0000	00	00	401350	Mujer		Sin Informacion	Civil					Desconocida	
359917	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401351	Mujer		Sin Informacion	Civil					Desconocida	
359918	05001	MEDELLIN	ANTIOQUIA	0000	00	00	401352	Mujer		Sin Informacion	Civil					Desconocida	
359919	19807	TIMBIO	CAUCA	0000	00	00	401353	Mujer		Sin Informacion	Civil					Desconocida	
359920	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401354	Mujer		Sin Informacion	Civil					Desconocida	
359921	47189	CIENAGA	MAGDALENA	1999	00	00	401355	Mujer		Sin Informacion	Civil					Desconocida	
359922	05079	BARBOSA	ANTIOQUIA	2004	08	14	401356	Mujer		Estudiante	Civil					Desconocida	13 a 17
359923	47001	SANTA MARTA	MAGDALENA	0000	00	00	401357	Mujer		Sin Informacion	Civil					Desconocida	
359924	76497	OBANDO	VALLE DEL CAUCA	0000	00	00	401358	Mujer		Sin Informacion	Civil					Desconocida	
359925	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401359	Hombre		Sin Informacion	Civil					Desconocida	
359926	70713	SAN ONOFRE	SUCRE	0000	00	00	401360	Mujer		Sin Informacion	Civil					Desconocida	
359927	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401361	Mujer		Sin Informacion	Civil					Desconocida	
359928	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401362	Mujer		Sin Informacion	Civil					Desconocida	
359929	68615	RIONEGRO	SANTANDER	0000	00	00	401363	Mujer		Sin Informacion	Civil					Desconocida	
359930	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401364	Hombre		Sin Informacion	Civil					Desconocida	
359932	19256	EL TAMBO	CAUCA	0000	00	00	401366	Mujer		Sin Informacion	Civil					Desconocida	
359933	05001	MEDELLIN	ANTIOQUIA	0000	00	00	401367	Mujer		Sin Informacion	Civil					Desconocida	
359934	08758	SOLEDAD	ATLANTICO	0000	00	00	401368	Mujer		Sin Informacion	Civil					Desconocida	
359935	52835	SAN ANDRES DE TUMACO	NARIÑO	0000	00	00	401369	Mujer		Sin Informacion	Civil					Desconocida	
359936	05093	BETULIA	ANTIOQUIA	0000	00	00	401370	Hombre		Sin Informacion	Civil					Desconocida	
359937	41306	GIGANTE	HUILA	0000	00	00	401371	Mujer		Sin Informacion	Civil					Desconocida	
359938	47001	SANTA MARTA	MAGDALENA	0000	00	00	401372	Mujer		Sin Informacion	Civil					Desconocida	
359939	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401373	Mujer		Sin Informacion	Civil					Desconocida	
359940	05313	GRANADA	ANTIOQUIA	0000	00	00	401374	Mujer		Sin Informacion	Civil					Desconocida	
359941	05001	MEDELLIN	ANTIOQUIA	0000	00	00	401375	Mujer		Sin Informacion	Civil					Desconocida	
359942	11001	BOGOTA, D.C.	BOGOTA, D.C.	0000	00	00	401376	Mujer		Sin Informacion	Civil					Desconocida	
359943	05088	BELLO	ANTIOQUIA	0000	00	00	401377	Mujer		Sin Informacion	Civil					Desconocida	
359944	05736	SEGOVIA	ANTIOQUIA	0000	00	00	401378	Mujer		Sin Informacion	Civil					Desconocida	
359946	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401380	Mujer		Sin Informacion	Civil					Desconocida	
359947	20570	PUEBLO BELLO	CESAR	0000	00	00	401381	Mujer		Sin Informacion	Civil					Desconocida	
359948	23001	MONTERIA	CORDOBA	0000	00	00	401382	Mujer		Sin Informacion	Civil					Desconocida	
359949	25019	ALBAN	CUNDINAMARCA	0000	00	00	401383	Mujer		Sin Informacion	Civil					Desconocida	
359950	76001	CALI	VALLE DEL CAUCA	0000	00	00	401384	Mujer		Sin Informacion	Civil					Desconocida	
359951	81001	ARAUCA	ARAUCA	0000	00	00	482669	Mujer		Sin Informacion	Civil					Desconocida	7 a 12
359952	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401386	Mujer		Sin Informacion	Civil					Desconocida	
359953	47058	ARIGUANI	MAGDALENA	0000	00	00	401387	Mujer		Sin Informacion	Civil					Desconocida	
359954	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401388	Mujer		Sin Informacion	Civil					Desconocida	
359955	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401389	Mujer		Sin Informacion	Civil					Desconocida	
359956	05313	GRANADA	ANTIOQUIA	0000	00	00	401390	Mujer		Sin Informacion	Civil					Desconocida	
359958	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401392	Mujer		Sin Informacion	Civil					Desconocida	
359959	19455	MIRANDA	CAUCA	0000	00	00	401393	Mujer		Sin Informacion	Civil					Desconocida	
359960	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401394	Mujer		Sin Informacion	Civil					Desconocida	
359961	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401395	Mujer		Sin Informacion	Civil					Desconocida	
359962	19001	POPAYAN	CAUCA	0000	00	00	401396	Mujer		Sin Informacion	Civil					Desconocida	
359963	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401397	Mujer		Sin Informacion	Civil					Desconocida	
359964	05361	ITUANGO	ANTIOQUIA	0000	00	00	401398	Mujer		Sin Informacion	Civil					Desconocida	
359965	05001	MEDELLIN	ANTIOQUIA	0000	00	00	401399	Mujer		Sin Informacion	Civil					Desconocida	
359966	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401400	Mujer		Sin Informacion	Civil					Desconocida	
359967	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401401	Mujer		Sin Informacion	Civil					Desconocida	
359968	17001	MANIZALES	CALDAS	0000	00	00	401402	Mujer		Sin Informacion	Civil					Desconocida	
359969	76001	CALI	VALLE DEL CAUCA	0000	00	00	401403	Hombre		Sin Informacion	Civil					Desconocida	
359970	05756	SONSON	ANTIOQUIA	0000	00	00	401404	Mujer		Sin Informacion	Civil					Desconocida	
359971	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401405	Mujer		Sin Informacion	Civil					Desconocida	
359972	05861	VENECIA	ANTIOQUIA	0000	00	00	401406	Mujer		Sin Informacion	Civil					Desconocida	
359973	05034	ANDES	ANTIOQUIA	0000	00	00	401407	Mujer		Sin Informacion	Civil					Desconocida	
359974	27001	QUIBDO	CHOCO	0000	00	00	401408	Mujer		Sin Informacion	Civil					Desconocida	
359975	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401409	Mujer		Sin Informacion	Civil					Desconocida	
359976	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401410	Mujer		Sin Informacion	Civil					Desconocida	
359977	25148	CAPARRAPI	CUNDINAMARCA	0000	00	00	401411	Mujer		Sin Informacion	Civil					Desconocida	
359978	50568	PUERTO GAITAN	META	0000	00	00	401412	Mujer		Sin Informacion	Civil					Desconocida	
359979	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401413	Mujer		Sin Informacion	Civil					Desconocida	
359980	68235	EL CARMEN DE CHUCURI	SANTANDER	0000	00	00	401414	Mujer		Sin Informacion	Civil					Desconocida	
359981	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401415	Mujer		Sin Informacion	Civil					Desconocida	
359982	76616	RIOFRIO	VALLE DEL CAUCA	0000	00	00	401416	Mujer		Sin Informacion	Civil					Desconocida	
359983	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401417	Hombre		Sin Informacion	Civil					Desconocida	
359984	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401418	Mujer		Sin Informacion	Civil					Desconocida	
359985	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401419	Mujer		Sin Informacion	Civil					Desconocida	
359986	13894	ZAMBRANO	BOLIVAR	0000	00	00	401420	Mujer		Sin Informacion	Civil					Desconocida	
359987	68147	CAPITANEJO	SANTANDER	0000	00	00	401421	Mujer		Sin Informacion	Civil					Desconocida	
359988	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401422	Mujer		Sin Informacion	Civil					Desconocida	
359989	11001	BOGOTA, D.C.	BOGOTA, D.C.	0000	00	00	401423	Mujer		Sin Informacion	Civil					Desconocida	
359990	76275	FLORIDA	VALLE DEL CAUCA	0000	00	00	401424	Mujer		Sin Informacion	Civil					Desconocida	
359991	11001	BOGOTA, D.C.	BOGOTA, D.C.	0000	00	00	401425	Mujer		Sin Informacion	Civil					Desconocida	
359992	54001	CUCUTA	NORTE DE SANTANDER	0000	00	00	401426	Mujer		Sin Informacion	Civil					Desconocida	
359993	05001	MEDELLIN	ANTIOQUIA	0000	00	00	401427	Mujer		Sin Informacion	Civil					Desconocida	
359994	23807	TIERRALTA	CORDOBA	0000	00	00	401428	Mujer		Sin Informacion	Civil					Desconocida	
359995	05001	MEDELLIN	ANTIOQUIA	0000	00	00	401429	Mujer		Sin Informacion	Civil					Desconocida	
359996	50313	GRANADA	META	0000	00	00	401430	Mujer		Sin Informacion	Civil					Desconocida	
359997	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401431	Mujer		Sin Informacion	Civil					Desconocida	
359998	86568	PUERTO ASIS	PUTUMAYO	0000	00	00	401432	Mujer		Sin Informacion	Civil					Desconocida	
359999	41359	ISNOS	HUILA	0000	00	00	401433	Mujer		Sin Informacion	Civil					Desconocida	
360000	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401434	Mujer		Sin Informacion	Civil					Desconocida	
360001	13688	SANTA ROSA DEL SUR	BOLIVAR	0000	00	00	401435	Mujer		Sin Informacion	Civil					Desconocida	
360002	47001	SANTA MARTA	MAGDALENA	0000	00	00	401436	Mujer	Indigena	Sin Informacion	Civil					Desconocida	
360003	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401437	Mujer		Sin Informacion	Civil					Desconocida	
360004	50223	CUBARRAL	META	0000	00	00	401438	Mujer		Sin Informacion	Civil					Desconocida	
360005	76834	TULUA	VALLE DEL CAUCA	0000	00	00	401439	Mujer		Sin Informacion	Civil					Desconocida	
360006	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401440	Mujer		Sin Informacion	Civil					Desconocida	
360008	05837	TURBO	ANTIOQUIA	0000	00	00	401442	Mujer		Sin Informacion	Civil					Desconocida	
360009	68655	SABANA DE TORRES	SANTANDER	0000	00	00	401443	Mujer		Sin Informacion	Civil					Desconocida	
360010	52835	SAN ANDRES DE TUMACO	NARIÑO	0000	00	00	401444	Mujer		Sin Informacion	Civil					Desconocida	
360011	70771	SUCRE	SUCRE	0000	00	00	401445	Mujer		Sin Informacion	Civil					Desconocida	
360013	05736	SEGOVIA	ANTIOQUIA	0000	00	00	401447	Mujer		Sin Informacion	Civil					Desconocida	
360014	68406	LEBRIJA	SANTANDER	0000	00	00	401448	Mujer		Sin Informacion	Civil					Desconocida	
360015	05667	SAN RAFAEL	ANTIOQUIA	0000	00	00	401449	Mujer		Sin Informacion	Civil					Desconocida	
360016	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401450	Mujer		Sin Informacion	Civil					Desconocida	
360017	27615	RIOSUCIO	CHOCO	0000	00	00	401451	Hombre		Sin Informacion	Civil					Desconocida	
360018	05483	NARIÑO	ANTIOQUIA	0000	00	00	401452	Mujer		Sin Informacion	Civil					Desconocida	
360019	68081	BARRANCABERMEJA	SANTANDER	0000	00	00	401453	Mujer		Sin Informacion	Civil					Desconocida	
360020	85250	PAZ DE ARIPORO	CASANARE	0000	00	00	401454	Mujer		Sin Informacion	Civil					Desconocida	
360021	05001	MEDELLIN	ANTIOQUIA	0000	00	00	401455	Mujer		Sin Informacion	Civil					Desconocida	
360024	05266	ENVIGADO	ANTIOQUIA	0000	00	00	401458	Mujer		Sin Informacion	Civil					Desconocida	
360025	52356	IPIALES	NARIÑO	0000	00	00	401459	Mujer		Sin Informacion	Civil					Desconocida	
360026	18205	CURILLO	CAQUETA	0000	00	00	401460	Mujer		Sin Informacion	Civil					Desconocida	
360027	41016	AIPE	HUILA	0000	00	00	401461	Mujer		Sin Informacion	Civil					Desconocida	
360028	18753	SAN VICENTE DEL CAGUAN	CAQUETA	0000	00	00	401462	Mujer		Sin Informacion	Civil					Desconocida	
360029	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401463	Mujer		Sin Informacion	Civil					Desconocida	
360030	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401464	Mujer		Sin Informacion	Civil					Desconocida	
360031	05697	EL SANTUARIO	ANTIOQUIA	0000	00	00	401465	Mujer		Sin Informacion	Civil					Desconocida	
360032	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401466	Mujer		Sin Informacion	Civil					Desconocida	
360033	05480	MUTATA	ANTIOQUIA	0000	00	00	401467	Mujer		Sin Informacion	Civil					Desconocida	
360034	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401468	Mujer		Sin Informacion	Civil					Desconocida	
360035	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401469	Mujer		Sin Informacion	Civil					Desconocida	
360037	76736	SEVILLA	VALLE DEL CAUCA	0000	00	00	401471	Mujer		Sin Informacion	Civil					Desconocida	
360038	17444	MARQUETALIA	CALDAS	0000	00	00	401472	Mujer		Sin Informacion	Civil					Desconocida	
360039	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401473	Mujer		Sin Informacion	Civil					Desconocida	
360040	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401474	Mujer		Sin Informacion	Civil					Desconocida	
360041	18150	CARTAGENA DEL CHAIRA	CAQUETA	0000	00	00	401475	Mujer		Sin Informacion	Civil					Desconocida	
360042	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401476	Mujer		Sin Informacion	Civil					Desconocida	
360043	20614	RIO DE ORO	CESAR	0000	00	00	401477	Hombre		Sin Informacion	Civil					Desconocida	
360044	05001	MEDELLIN	ANTIOQUIA	0000	00	00	401478	Hombre		Sin Informacion	Civil					Desconocida	
360045	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401479	Hombre		Sin Informacion	Civil					Desconocida	
360046	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401480	Hombre		Sin Informacion	Civil					Desconocida	
360047	73461	MURILLO	TOLIMA	0000	00	00	401481	Mujer		Sin Informacion	Civil					Desconocida	
360049	86865	VALLE DEL GUAMUEZ	PUTUMAYO	0000	00	00	401483	Mujer		Sin Informacion	Civil					Desconocida	
360050	85015	CHAMEZA	CASANARE	0000	00	00	401484	Mujer		Sin Informacion	Civil					Desconocida	
360051	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401485	Mujer		Sin Informacion	Civil					Desconocida	
360052	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401486	Mujer		Sin Informacion	Civil					Desconocida	
360053	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401487	Mujer		Sin Informacion	Civil					Desconocida	
360054	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401488	Mujer		Sin Informacion	Civil					Desconocida	
360055	05347	HELICONIA	ANTIOQUIA	0000	00	00	401489	Mujer		Sin Informacion	Civil					Desconocida	
360056	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401490	Mujer		Sin Informacion	Civil					Desconocida	
360057	05093	BETULIA	ANTIOQUIA	0000	00	00	401491	Mujer		Sin Informacion	Civil					Desconocida	
360058	05088	BELLO	ANTIOQUIA	0000	00	00	401492	Mujer		Sin Informacion	Civil					Desconocida	
360059	05440	MARINILLA	ANTIOQUIA	0000	00	00	401493	Mujer		Sin Informacion	Civil					Desconocida	
360060	05313	GRANADA	ANTIOQUIA	0000	00	00	401494	Mujer		Sin Informacion	Civil					Desconocida	
360061	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401495	Mujer		Sin Informacion	Civil					Desconocida	
360062	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401496	Mujer		Sin Informacion	Civil					Desconocida	
360063	05134	CAMPAMENTO	ANTIOQUIA	0000	00	00	401497	Hombre		Sin Informacion	Civil					Desconocida	
360065	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401499	Mujer		Sin Informacion	Civil					Desconocida	
360066	05001	MEDELLIN	ANTIOQUIA	0000	00	00	401500	Mujer		Sin Informacion	Civil					Desconocida	
360067	50590	PUERTO RICO	META	0000	00	00	401501	Mujer		Sin Informacion	Civil					Desconocida	
360068	50568	PUERTO GAITAN	META	0000	00	00	401502	Mujer		Sin Informacion	Civil					Desconocida	
360069	18001	FLORENCIA	CAQUETA	0000	00	00	401503	Hombre		Sin Informacion	Civil					Desconocida	
360070	68406	LEBRIJA	SANTANDER	0000	00	00	401504	Hombre		Sin Informacion	Civil					Desconocida	
360071	13001	CARTAGENA DE INDIAS	BOLIVAR	0000	00	00	401505	Hombre		Sin Informacion	Civil					Desconocida	
360073	50370	URIBE	META	0000	00	00	401507	Mujer		Sin Informacion	Civil					Desconocida	
360074	86865	VALLE DEL GUAMUEZ	PUTUMAYO	0000	00	00	401508	Mujer		Sin Informacion	Civil					Desconocida	
360075	41298	GARZON	HUILA	0000	00	00	401509	Mujer		Sin Informacion	Civil					Desconocida	
360076	20550	PELAYA	CESAR	0000	00	00	401510	Mujer		Sin Informacion	Civil					Desconocida	
360077	05837	TURBO	ANTIOQUIA	0000	00	00	401511	Mujer		Sin Informacion	Civil					Desconocida	
360078	05313	GRANADA	ANTIOQUIA	2002	00	00	401512	Mujer		Sin Informacion	Civil					Viva	13 a 17
360079	47555	PLATO	MAGDALENA	0000	00	00	401513	Mujer		Sin Informacion	Civil					Desconocida	
360081	70713	SAN ONOFRE	SUCRE	0000	00	00	401515	Mujer		Sin Informacion	Civil					Desconocida	
360082	27800	UNGUIA	CHOCO	0000	00	00	401516	Mujer		Sin Informacion	Civil					Desconocida	
360083	68686	SAN MIGUEL	SANTANDER	0000	00	00	401517	Mujer		Sin Informacion	Civil					Desconocida	
360084	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401518	Mujer		Sin Informacion	Civil					Desconocida	
360085	47001	SANTA MARTA	MAGDALENA	0000	00	00	401519	Mujer		Sin Informacion	Civil					Desconocida	
360086	05483	NARIÑO	ANTIOQUIA	0000	00	00	401520	Hombre		Sin Informacion	Civil					Desconocida	
360087	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401521	Mujer		Sin Informacion	Civil					Desconocida	
360088	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401522	Mujer		Sin Informacion	Civil					Desconocida	
360089	05873	VIGIA DEL FUERTE	ANTIOQUIA	0000	00	00	401523	Hombre		Sin Informacion	Civil					Desconocida	
360090	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401524	Hombre		Sin Informacion	Civil					Desconocida	
360091	05001	MEDELLIN	ANTIOQUIA	0000	00	00	401525	Hombre		Sin Informacion	Civil					Desconocida	
360092	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401526	Hombre		Sin Informacion	Civil					Desconocida	
360093	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401527	Hombre		Sin Informacion	Civil					Desconocida	
360094	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401528	Hombre		Sin Informacion	Civil					Desconocida	
360095	05837	TURBO	ANTIOQUIA	0000	00	00	401529	Hombre		Sin Informacion	Civil					Desconocida	
360096	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401530	Hombre		Sin Informacion	Civil					Desconocida	
360097	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401531	Hombre		Sin Informacion	Civil					Desconocida	
360098	47170	CHIVOLO	MAGDALENA	0000	00	00	401532	Mujer		Sin Informacion	Civil					Desconocida	
360099	73555	PLANADAS	TOLIMA	0000	00	00	401533	Hombre		Sin Informacion	Civil					Desconocida	
360100	25120	CABRERA	CUNDINAMARCA	0000	00	00	401534	Hombre		Sin Informacion	Civil					Desconocida	
360101	11001	BOGOTA, D.C.	BOGOTA, D.C.	0000	00	00	401535	Hombre		Sin Informacion	Civil					Desconocida	
360102	05736	SEGOVIA	ANTIOQUIA	0000	00	00	401536	Hombre		Sin Informacion	Civil					Desconocida	
360103	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401537	Hombre		Sin Informacion	Civil					Desconocida	
360105	05055	ARGELIA	ANTIOQUIA	0000	00	00	401539	Hombre		Sin Informacion	Civil					Desconocida	
360106	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401540	Hombre		Sin Informacion	Civil					Desconocida	
360107	50689	SAN MARTIN	META	0000	00	00	401541	Hombre		Sin Informacion	Civil					Desconocida	
360108	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401542	Hombre		Sin Informacion	Civil					Desconocida	
360109	05001	MEDELLIN	ANTIOQUIA	0000	00	00	401543	Hombre		Sin Informacion	Civil					Desconocida	
360110	70230	CHALAN	SUCRE	0000	00	00	401544	Mujer		Sin Informacion	Civil					Desconocida	
360111	25754	SOACHA	CUNDINAMARCA	0000	00	00	401545	Hombre		Sin Informacion	Civil					Desconocida	
360112	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401546	Hombre		Sin Informacion	Civil					Desconocida	
360113	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401547	Hombre		Sin Informacion	Civil					Desconocida	
360114	05197	COCORNA	ANTIOQUIA	0000	00	00	401548	Hombre		Sin Informacion	Civil					Desconocida	
360115	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401549	Hombre		Sin Informacion	Civil					Desconocida	
360116	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401550	Mujer		Sin Informacion	Civil					Desconocida	
360117	44001	RIOHACHA	LA GUAJIRA	0000	00	00	401551	Mujer		Sin Informacion	Civil					Desconocida	
360118	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401552	Mujer		Sin Informacion	Civil					Desconocida	
360119	52001	PASTO	NARIÑO	0000	00	00	401553	Mujer		Sin Informacion	Civil					Desconocida	
360120	05001	MEDELLIN	ANTIOQUIA	0000	00	00	401554	Hombre		Sin Informacion	Civil					Desconocida	
360121	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401555	Hombre		Sin Informacion	Civil					Desconocida	
360122	47001	SANTA MARTA	MAGDALENA	0000	00	00	401556	Hombre		Sin Informacion	Civil					Desconocida	
360123	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401557	Hombre		Sin Informacion	Civil					Desconocida	
360124	00000	SIN INFORMACION	SIN INFORMACION	0000	00	00	401558	Hombre		Sin Informacion	Civil					Desconocida	
360125	86320	ORITO	PUTUMAYO	0000	00	00	401559	Mujer		Sin Informacion	Civil					Desconocida	
